10000, 0.015448549999999997
20000, 0.05326854999999999
30000, 0.08118410000000001
40000, 0.1321422
50000, 0.20995700000000003
60000, 0.31035855
70000, 0.46408379999999994
80000, 0.595844
90000, 0.7411570999999999
100000, 0.9553487000000003
110000, 1.15067335
120000, 1.3059644000000001
130000, 1.7269536499999998
140000, 2.37838295
150000, 2.0874712
160000, 2.3604093500000003
170000, 2.59544925
180000, 2.92547865
190000, 3.282545499999999
200000, 3.688271399999999
